time_s,wind_speed_mps,disturbance,dos_flag,ack_flag,membership_low,membership_high,x1,x2,u_candidate,u_applied,release_attempt,release_success
1.2000000000000002,12.194163985080456,-0.0101731016159077,0,0,0.451459003729886,0.548540996270114,0.03939682349499017,-0.03347379813209011,-0.03702017820757798,0.0,0,0
1.3,12.474166534319304,0.0484593561694181,0,0,0.38145836642017406,0.618541633579826,0.039241418638928015,-0.031261496880912516,-0.03260341484176596,0.0,0,0
1.4,12.323908386433764,0.01335975789365,0,0,0.4190229033915589,0.5809770966084411,0.037221618397338785,-0.030274113564336905,-0.03369329105366034,0.0,0,0
1.5,12.0068557347016,0.0015209604921843,0,0,0.4982860663245998,0.5017139336754002,0.03477585691024206,-0.029702149469152873,-0.03133283976233199,0.0,0,0
1.6,12.32848541563088,0.0638081452331283,0,0,0.4178786460922801,0.5821213539077199,0.03584027621758938,-0.027168590525947205,-0.02858885439190384,0.0,0,0
1.7000000000000002,12.011165100380603,0.0519847679279622,0,0,0.49720872490484913,0.5027912750951509,0.036307558806864315,-0.025304619058871512,-0.03141263657759475,0.0,0,0
1.8,12.485053614860156,0.0286035161416109,0,0,0.3787365962849609,0.6212634037150391,0.03538672669353056,-0.024171639970581443,-0.033620094474254306,0.0,0,0
1.9,12.267480209151293,0.0927882834966845,0,0,0.43312994771217683,0.5668700522878232,0.03816709720695163,-0.021283174280105798,-0.032895614683203823,0.0,0,0
2.0,12.248230206767175,0.0382034361278308,0,0,0.43794244830820617,0.5620575516917938,0.03783378666485568,-0.02033611270389581,-0.03849919137267984,0.0,0,0
2.1,12.13865909543958,0.0544936787278367,0,0,0.4653352261401049,0.5346647738598951,0.038465760728902565,-0.018998303117878756,-0.03852209947720994,0.0,0,0
2.2,12.628932187982818,0.0636400730670778,0,0,0.3427669530042956,0.6572330469957044,0.03951943731691887,-0.017443522245447287,-0.040816381125181045,0.0,0,0
2.3000000000000003,12.29902766247374,0.0389572060032336,0,0,0.4252430843815649,0.5747569156184351,0.039232414768881674,-0.016833328233145206,-0.042844305634505024,0.0,0,0
2.4000000000000004,12.244897190552194,0.0735856748401894,0,0,0.4387757023619514,0.5612242976380486,0.040912421057351975,-0.015267227867423284,-0.04276873389535062,0.0,0,0
2.5,12.2782189362718,0.0452799850345765,0,0,0.4304452659320499,0.5695547340679501,0.04095894970068378,-0.014717306244350659,-0.04609959532748862,0.0,0,0
2.6,12.51355500005022,0.0506917106220514,0,0,0.3716112499874451,0.6283887500125549,0.04126747167307929,-0.014020042831659647,-0.046864568881143896,0.0,0,0
2.7,12.486014444994264,0.105600638744096,0,0,0.3784963887514339,0.6215036112485661,0.04466794857589716,-0.011819011501237719,-0.04769586648085923,0.0,0,0
2.8000000000000003,12.511960802503332,0.0351054242290303,0,0,0.3720097993741671,0.6279902006258329,0.04396664919735389,-0.011980871172016119,-0.053831352681155915,0.0,0,0
2.9000000000000004,12.530553773225169,-0.0045395622353706,0,0,0.36736155669370785,0.6326384433062922,0.04106137741405294,-0.013232674243332104,-0.05279489690004743,0.0,0,0
3.0,12.972276111397674,0.1176101421531119,0,0,0.25693097215058147,0.7430690278494185,0.04514646725878288,-0.010685356933017046,-0.048676119935301077,0.0,0,0
3.1,12.34921913250086,0.1471156460069242,0,0,0.41269521687478505,0.587304783125215,0.050748157431243654,-0.007755945175342963,-0.05491775080735289,0.0,0,0
3.2,12.336662044768818,0.0597454457404534,0,0,0.4158344888077954,0.5841655111922046,0.051243043738278794,-0.00784797991274834,-0.06441887825647298,0.0,0,0
